,Region,Country,City,Month,Day,Year,Celsius,ds
1306154,South/Central America & Carribean,Brazil,Sao Paulo,4,10,2008,24.0,2008-04-10
1306155,South/Central America & Carribean,Brazil,Sao Paulo,4,11,2008,24.0,2008-04-11
1306156,South/Central America & Carribean,Brazil,Sao Paulo,4,12,2008,24.0,2008-04-12
1306157,South/Central America & Carribean,Brazil,Sao Paulo,4,13,2008,24.0,2008-04-13
1306158,South/Central America & Carribean,Brazil,Sao Paulo,4,14,2008,22.0,2008-04-14
1306159,South/Central America & Carribean,Brazil,Sao Paulo,4,15,2008,17.0,2008-04-15
1306160,South/Central America & Carribean,Brazil,Sao Paulo,4,16,2008,20.0,2008-04-16
1306161,South/Central America & Carribean,Brazil,Sao Paulo,4,17,2008,21.0,2008-04-17
1306162,South/Central America & Carribean,Brazil,Sao Paulo,4,18,2008,19.0,2008-04-18
1306163,South/Central America & Carribean,Brazil,Sao Paulo,4,19,2008,20.0,2008-04-19
1306164,South/Central America & Carribean,Brazil,Sao Paulo,4,20,2008,20.0,2008-04-20
1306165,South/Central America & Carribean,Brazil,Sao Paulo,4,21,2008,20.0,2008-04-21
1306166,South/Central America & Carribean,Brazil,Sao Paulo,4,22,2008,21.0,2008-04-22
1306167,South/Central America & Carribean,Brazil,Sao Paulo,4,23,2008,21.0,2008-04-23
1306168,South/Central America & Carribean,Brazil,Sao Paulo,4,24,2008,21.0,2008-04-24
1306169,South/Central America & Carribean,Brazil,Sao Paulo,4,25,2008,21.0,2008-04-25
1306170,South/Central America & Carribean,Brazil,Sao Paulo,4,26,2008,21.0,2008-04-26
1306171,South/Central America & Carribean,Brazil,Sao Paulo,4,27,2008,22.0,2008-04-27
1306172,South/Central America & Carribean,Brazil,Sao Paulo,4,28,2008,24.0,2008-04-28
1306173,South/Central America & Carribean,Brazil,Sao Paulo,4,29,2008,23.0,2008-04-29
1306174,South/Central America & Carribean,Brazil,Sao Paulo,4,30,2008,16.0,2008-04-30
1306175,South/Central America & Carribean,Brazil,Sao Paulo,5,1,2008,15.0,2008-05-01
1306176,South/Central America & Carribean,Brazil,Sao Paulo,5,2,2008,16.0,2008-05-02
1306177,South/Central America & Carribean,Brazil,Sao Paulo,5,3,2008,17.0,2008-05-03
1306178,South/Central America & Carribean,Brazil,Sao Paulo,5,4,2008,15.0,2008-05-04
1306179,South/Central America & Carribean,Brazil,Sao Paulo,5,5,2008,16.0,2008-05-05
1306180,South/Central America & Carribean,Brazil,Sao Paulo,5,6,2008,16.0,2008-05-06
1306181,South/Central America & Carribean,Brazil,Sao Paulo,5,7,2008,15.0,2008-05-07
1306182,South/Central America & Carribean,Brazil,Sao Paulo,5,8,2008,16.0,2008-05-08
1306183,South/Central America & Carribean,Brazil,Sao Paulo,5,9,2008,16.0,2008-05-09
1306184,South/Central America & Carribean,Brazil,Sao Paulo,5,10,2008,15.0,2008-05-10
1306185,South/Central America & Carribean,Brazil,Sao Paulo,5,11,2008,15.0,2008-05-11
1306186,South/Central America & Carribean,Brazil,Sao Paulo,5,12,2008,15.0,2008-05-12
1306187,South/Central America & Carribean,Brazil,Sao Paulo,5,13,2008,16.0,2008-05-13
1306188,South/Central America & Carribean,Brazil,Sao Paulo,5,14,2008,16.0,2008-05-14
1306189,South/Central America & Carribean,Brazil,Sao Paulo,5,15,2008,18.0,2008-05-15
1306190,South/Central America & Carribean,Brazil,Sao Paulo,5,16,2008,18.0,2008-05-16
1306191,South/Central America & Carribean,Brazil,Sao Paulo,5,17,2008,16.0,2008-05-17
1306192,South/Central America & Carribean,Brazil,Sao Paulo,5,18,2008,19.0,2008-05-18
1306193,South/Central America & Carribean,Brazil,Sao Paulo,5,19,2008,21.0,2008-05-19
1306194,South/Central America & Carribean,Brazil,Sao Paulo,5,20,2008,21.0,2008-05-20
1306195,South/Central America & Carribean,Brazil,Sao Paulo,5,21,2008,21.0,2008-05-21
1306196,South/Central America & Carribean,Brazil,Sao Paulo,5,22,2008,21.0,2008-05-22
1306197,South/Central America & Carribean,Brazil,Sao Paulo,5,23,2008,20.0,2008-05-23
1306198,South/Central America & Carribean,Brazil,Sao Paulo,5,24,2008,20.0,2008-05-24
1306199,South/Central America & Carribean,Brazil,Sao Paulo,5,25,2008,21.0,2008-05-25
1306200,South/Central America & Carribean,Brazil,Sao Paulo,5,26,2008,21.0,2008-05-26
1306201,South/Central America & Carribean,Brazil,Sao Paulo,5,27,2008,20.0,2008-05-27
1306202,South/Central America & Carribean,Brazil,Sao Paulo,5,28,2008,21.0,2008-05-28
1306203,South/Central America & Carribean,Brazil,Sao Paulo,5,29,2008,20.0,2008-05-29
1306204,South/Central America & Carribean,Brazil,Sao Paulo,5,30,2008,16.0,2008-05-30
1306205,South/Central America & Carribean,Brazil,Sao Paulo,5,31,2008,12.0,2008-05-31
1306206,South/Central America & Carribean,Brazil,Sao Paulo,6,1,2008,13.0,2008-06-01
1306207,South/Central America & Carribean,Brazil,Sao Paulo,6,2,2008,14.0,2008-06-02
1306208,South/Central America & Carribean,Brazil,Sao Paulo,6,3,2008,18.0,2008-06-03
1306209,South/Central America & Carribean,Brazil,Sao Paulo,6,4,2008,18.0,2008-06-04
1306210,South/Central America & Carribean,Brazil,Sao Paulo,6,5,2008,19.0,2008-06-05
1306211,South/Central America & Carribean,Brazil,Sao Paulo,6,6,2008,21.0,2008-06-06
1306212,South/Central America & Carribean,Brazil,Sao Paulo,6,7,2008,19.0,2008-06-07
1306213,South/Central America & Carribean,Brazil,Sao Paulo,6,8,2008,20.0,2008-06-08
1306214,South/Central America & Carribean,Brazil,Sao Paulo,6,9,2008,21.0,2008-06-09
1306215,South/Central America & Carribean,Brazil,Sao Paulo,6,10,2008,21.0,2008-06-10
1306216,South/Central America & Carribean,Brazil,Sao Paulo,6,11,2008,15.0,2008-06-11
1306217,South/Central America & Carribean,Brazil,Sao Paulo,6,12,2008,18.0,2008-06-12
1306218,South/Central America & Carribean,Brazil,Sao Paulo,6,13,2008,18.0,2008-06-13
1306219,South/Central America & Carribean,Brazil,Sao Paulo,6,14,2008,21.0,2008-06-14
1306220,South/Central America & Carribean,Brazil,Sao Paulo,6,15,2008,20.0,2008-06-15
1306221,South/Central America & Carribean,Brazil,Sao Paulo,6,16,2008,12.0,2008-06-16
1306222,South/Central America & Carribean,Brazil,Sao Paulo,6,17,2008,12.0,2008-06-17
1306223,South/Central America & Carribean,Brazil,Sao Paulo,6,18,2008,16.0,2008-06-18
1306224,South/Central America & Carribean,Brazil,Sao Paulo,6,19,2008,17.0,2008-06-19
1306225,South/Central America & Carribean,Brazil,Sao Paulo,6,20,2008,20.0,2008-06-20
1306226,South/Central America & Carribean,Brazil,Sao Paulo,6,21,2008,20.0,2008-06-21
1306227,South/Central America & Carribean,Brazil,Sao Paulo,6,22,2008,14.0,2008-06-22
1306228,South/Central America & Carribean,Brazil,Sao Paulo,6,23,2008,12.0,2008-06-23
1306229,South/Central America & Carribean,Brazil,Sao Paulo,6,24,2008,13.0,2008-06-24
1306230,South/Central America & Carribean,Brazil,Sao Paulo,6,25,2008,13.0,2008-06-25
1306231,South/Central America & Carribean,Brazil,Sao Paulo,6,26,2008,15.0,2008-06-26
1306232,South/Central America & Carribean,Brazil,Sao Paulo,6,27,2008,16.0,2008-06-27
1306233,South/Central America & Carribean,Brazil,Sao Paulo,6,28,2008,18.0,2008-06-28
1306234,South/Central America & Carribean,Brazil,Sao Paulo,6,29,2008,19.0,2008-06-29
1306235,South/Central America & Carribean,Brazil,Sao Paulo,6,30,2008,18.0,2008-06-30
1306236,South/Central America & Carribean,Brazil,Sao Paulo,7,1,2008,19.0,2008-07-01
1306237,South/Central America & Carribean,Brazil,Sao Paulo,7,2,2008,18.0,2008-07-02
1306238,South/Central America & Carribean,Brazil,Sao Paulo,7,3,2008,18.0,2008-07-03
1306239,South/Central America & Carribean,Brazil,Sao Paulo,7,4,2008,16.0,2008-07-04
1306240,South/Central America & Carribean,Brazil,Sao Paulo,7,5,2008,14.0,2008-07-05
1306241,South/Central America & Carribean,Brazil,Sao Paulo,7,6,2008,16.0,2008-07-06
1306242,South/Central America & Carribean,Brazil,Sao Paulo,7,7,2008,17.0,2008-07-07
1306243,South/Central America & Carribean,Brazil,Sao Paulo,7,8,2008,17.0,2008-07-08
1306244,South/Central America & Carribean,Brazil,Sao Paulo,7,9,2008,16.0,2008-07-09
1306245,South/Central America & Carribean,Brazil,Sao Paulo,7,10,2008,16.0,2008-07-10
1306246,South/Central America & Carribean,Brazil,Sao Paulo,7,11,2008,15.0,2008-07-11
1306247,South/Central America & Carribean,Brazil,Sao Paulo,7,12,2008,16.0,2008-07-12
1306248,South/Central America & Carribean,Brazil,Sao Paulo,7,13,2008,16.0,2008-07-13
1306249,South/Central America & Carribean,Brazil,Sao Paulo,7,14,2008,16.0,2008-07-14
1306250,South/Central America & Carribean,Brazil,Sao Paulo,7,15,2008,16.0,2008-07-15
1306251,South/Central America & Carribean,Brazil,Sao Paulo,7,16,2008,16.0,2008-07-16
1306252,South/Central America & Carribean,Brazil,Sao Paulo,7,17,2008,18.0,2008-07-17
1306253,South/Central America & Carribean,Brazil,Sao Paulo,7,18,2008,19.0,2008-07-18
1306254,South/Central America & Carribean,Brazil,Sao Paulo,7,19,2008,18.0,2008-07-19
1306255,South/Central America & Carribean,Brazil,Sao Paulo,7,20,2008,19.0,2008-07-20
1306256,South/Central America & Carribean,Brazil,Sao Paulo,7,21,2008,19.0,2008-07-21
1306257,South/Central America & Carribean,Brazil,Sao Paulo,7,22,2008,21.0,2008-07-22
1306258,South/Central America & Carribean,Brazil,Sao Paulo,7,23,2008,21.0,2008-07-23
1306259,South/Central America & Carribean,Brazil,Sao Paulo,7,24,2008,18.0,2008-07-24
1306260,South/Central America & Carribean,Brazil,Sao Paulo,7,25,2008,18.0,2008-07-25
1306261,South/Central America & Carribean,Brazil,Sao Paulo,7,26,2008,14.0,2008-07-26
1306262,South/Central America & Carribean,Brazil,Sao Paulo,7,27,2008,17.0,2008-07-27
1306263,South/Central America & Carribean,Brazil,Sao Paulo,7,28,2008,21.0,2008-07-28
1306264,South/Central America & Carribean,Brazil,Sao Paulo,7,29,2008,20.0,2008-07-29
1306265,South/Central America & Carribean,Brazil,Sao Paulo,7,30,2008,20.0,2008-07-30
1306266,South/Central America & Carribean,Brazil,Sao Paulo,7,31,2008,20.0,2008-07-31
1306267,South/Central America & Carribean,Brazil,Sao Paulo,8,1,2008,19.0,2008-08-01
1306268,South/Central America & Carribean,Brazil,Sao Paulo,8,2,2008,20.0,2008-08-02
1306269,South/Central America & Carribean,Brazil,Sao Paulo,8,3,2008,18.0,2008-08-03
1306270,South/Central America & Carribean,Brazil,Sao Paulo,8,4,2008,16.0,2008-08-04
1306271,South/Central America & Carribean,Brazil,Sao Paulo,8,5,2008,18.0,2008-08-05
1306272,South/Central America & Carribean,Brazil,Sao Paulo,8,6,2008,18.0,2008-08-06
1306273,South/Central America & Carribean,Brazil,Sao Paulo,8,7,2008,19.0,2008-08-07
1306274,South/Central America & Carribean,Brazil,Sao Paulo,8,8,2008,17.0,2008-08-08
1306275,South/Central America & Carribean,Brazil,Sao Paulo,8,9,2008,15.0,2008-08-09
1306276,South/Central America & Carribean,Brazil,Sao Paulo,8,10,2008,15.0,2008-08-10
1306277,South/Central America & Carribean,Brazil,Sao Paulo,8,11,2008,17.0,2008-08-11
1306278,South/Central America & Carribean,Brazil,Sao Paulo,8,12,2008,21.0,2008-08-12
1306279,South/Central America & Carribean,Brazil,Sao Paulo,8,13,2008,18.0,2008-08-13
1306280,South/Central America & Carribean,Brazil,Sao Paulo,8,14,2008,18.0,2008-08-14
1306281,South/Central America & Carribean,Brazil,Sao Paulo,8,15,2008,19.0,2008-08-15
1306282,South/Central America & Carribean,Brazil,Sao Paulo,8,16,2008,22.0,2008-08-16
1306283,South/Central America & Carribean,Brazil,Sao Paulo,8,17,2008,24.0,2008-08-17
1306285,South/Central America & Carribean,Brazil,Sao Paulo,8,19,2008,23.0,2008-08-19
1306286,South/Central America & Carribean,Brazil,Sao Paulo,8,20,2008,22.0,2008-08-20
1306287,South/Central America & Carribean,Brazil,Sao Paulo,8,21,2008,21.0,2008-08-21
1306288,South/Central America & Carribean,Brazil,Sao Paulo,8,22,2008,18.0,2008-08-22
1306289,South/Central America & Carribean,Brazil,Sao Paulo,8,23,2008,16.0,2008-08-23
1306290,South/Central America & Carribean,Brazil,Sao Paulo,8,24,2008,18.0,2008-08-24
1306291,South/Central America & Carribean,Brazil,Sao Paulo,8,25,2008,21.0,2008-08-25
1306292,South/Central America & Carribean,Brazil,Sao Paulo,8,26,2008,19.0,2008-08-26
1306293,South/Central America & Carribean,Brazil,Sao Paulo,8,27,2008,16.0,2008-08-27
1306294,South/Central America & Carribean,Brazil,Sao Paulo,8,28,2008,19.0,2008-08-28
1306295,South/Central America & Carribean,Brazil,Sao Paulo,8,29,2008,20.0,2008-08-29
1306296,South/Central America & Carribean,Brazil,Sao Paulo,8,30,2008,13.0,2008-08-30
1306297,South/Central America & Carribean,Brazil,Sao Paulo,8,31,2008,14.0,2008-08-31
1306298,South/Central America & Carribean,Brazil,Sao Paulo,9,1,2008,17.0,2008-09-01
1306299,South/Central America & Carribean,Brazil,Sao Paulo,9,2,2008,20.0,2008-09-02
1306300,South/Central America & Carribean,Brazil,Sao Paulo,9,3,2008,23.0,2008-09-03
1306301,South/Central America & Carribean,Brazil,Sao Paulo,9,4,2008,24.0,2008-09-04
1306302,South/Central America & Carribean,Brazil,Sao Paulo,9,5,2008,20.0,2008-09-05
1306303,South/Central America & Carribean,Brazil,Sao Paulo,9,6,2008,22.0,2008-09-06
1306304,South/Central America & Carribean,Brazil,Sao Paulo,9,7,2008,20.0,2008-09-07
1306305,South/Central America & Carribean,Brazil,Sao Paulo,9,8,2008,15.0,2008-09-08
1306306,South/Central America & Carribean,Brazil,Sao Paulo,9,9,2008,17.0,2008-09-09
1306307,South/Central America & Carribean,Brazil,Sao Paulo,9,10,2008,20.0,2008-09-10
1306308,South/Central America & Carribean,Brazil,Sao Paulo,9,11,2008,24.0,2008-09-11
1306309,South/Central America & Carribean,Brazil,Sao Paulo,9,12,2008,23.0,2008-09-12
1306310,South/Central America & Carribean,Brazil,Sao Paulo,9,13,2008,19.0,2008-09-13
1306311,South/Central America & Carribean,Brazil,Sao Paulo,9,14,2008,15.0,2008-09-14
1306312,South/Central America & Carribean,Brazil,Sao Paulo,9,15,2008,14.0,2008-09-15
1306313,South/Central America & Carribean,Brazil,Sao Paulo,9,16,2008,14.0,2008-09-16
1306314,South/Central America & Carribean,Brazil,Sao Paulo,9,17,2008,14.0,2008-09-17
1306315,South/Central America & Carribean,Brazil,Sao Paulo,9,18,2008,13.0,2008-09-18
1306316,South/Central America & Carribean,Brazil,Sao Paulo,9,19,2008,14.0,2008-09-19
1306317,South/Central America & Carribean,Brazil,Sao Paulo,9,20,2008,15.0,2008-09-20
1306318,South/Central America & Carribean,Brazil,Sao Paulo,9,21,2008,17.0,2008-09-21
1306319,South/Central America & Carribean,Brazil,Sao Paulo,9,22,2008,16.0,2008-09-22
1306320,South/Central America & Carribean,Brazil,Sao Paulo,9,23,2008,15.0,2008-09-23
1306322,South/Central America & Carribean,Brazil,Sao Paulo,9,25,2008,16.0,2008-09-25
1306323,South/Central America & Carribean,Brazil,Sao Paulo,9,26,2008,16.0,2008-09-26
1306324,South/Central America & Carribean,Brazil,Sao Paulo,9,27,2008,16.0,2008-09-27
1306325,South/Central America & Carribean,Brazil,Sao Paulo,9,28,2008,15.0,2008-09-28
1306326,South/Central America & Carribean,Brazil,Sao Paulo,9,29,2008,16.0,2008-09-29
1306327,South/Central America & Carribean,Brazil,Sao Paulo,9,30,2008,18.0,2008-09-30
1306328,South/Central America & Carribean,Brazil,Sao Paulo,10,1,2008,20.0,2008-10-01
1306329,South/Central America & Carribean,Brazil,Sao Paulo,10,2,2008,20.0,2008-10-02
1306330,South/Central America & Carribean,Brazil,Sao Paulo,10,3,2008,21.0,2008-10-03
1306331,South/Central America & Carribean,Brazil,Sao Paulo,10,4,2008,21.0,2008-10-04
1306332,South/Central America & Carribean,Brazil,Sao Paulo,10,5,2008,19.0,2008-10-05
1306333,South/Central America & Carribean,Brazil,Sao Paulo,10,6,2008,15.0,2008-10-06
1306334,South/Central America & Carribean,Brazil,Sao Paulo,10,7,2008,17.0,2008-10-07
1306335,South/Central America & Carribean,Brazil,Sao Paulo,10,8,2008,14.0,2008-10-08
1306336,South/Central America & Carribean,Brazil,Sao Paulo,10,9,2008,13.0,2008-10-09
1306337,South/Central America & Carribean,Brazil,Sao Paulo,10,10,2008,17.0,2008-10-10
1306338,South/Central America & Carribean,Brazil,Sao Paulo,10,11,2008,18.0,2008-10-11
1306339,South/Central America & Carribean,Brazil,Sao Paulo,10,12,2008,21.0,2008-10-12
1306340,South/Central America & Carribean,Brazil,Sao Paulo,10,13,2008,24.0,2008-10-13
