,Region,Country,City,Month,Day,Year,Celsius
1307435,South/Central America & Carribean,Brazil,Sao Paulo,10,13,2011,20.611111111111107
1307436,South/Central America & Carribean,Brazil,Sao Paulo,10,14,2011,21.055555555555557
1307437,South/Central America & Carribean,Brazil,Sao Paulo,10,15,2011,18.277777777777782
1307438,South/Central America & Carribean,Brazil,Sao Paulo,10,16,2011,16.555555555555557
1307439,South/Central America & Carribean,Brazil,Sao Paulo,10,17,2011,16.0
1307440,South/Central America & Carribean,Brazil,Sao Paulo,10,18,2011,16.11111111111111
1307441,South/Central America & Carribean,Brazil,Sao Paulo,10,19,2011,15.833333333333334
1307442,South/Central America & Carribean,Brazil,Sao Paulo,10,20,2011,15.555555555555555
1307443,South/Central America & Carribean,Brazil,Sao Paulo,10,21,2011,16.166666666666668
1307444,South/Central America & Carribean,Brazil,Sao Paulo,10,22,2011,17.77777777777778
1307445,South/Central America & Carribean,Brazil,Sao Paulo,10,23,2011,20.38888888888889
1307446,South/Central America & Carribean,Brazil,Sao Paulo,10,24,2011,22.11111111111111
1307447,South/Central America & Carribean,Brazil,Sao Paulo,10,25,2011,23.166666666666668
1307448,South/Central America & Carribean,Brazil,Sao Paulo,10,26,2011,21.833333333333332
1307449,South/Central America & Carribean,Brazil,Sao Paulo,10,27,2011,24.0
1307450,South/Central America & Carribean,Brazil,Sao Paulo,10,28,2011,25.0
1307451,South/Central America & Carribean,Brazil,Sao Paulo,10,29,2011,23.055555555555557
1307452,South/Central America & Carribean,Brazil,Sao Paulo,10,30,2011,19.555555555555557
1307453,South/Central America & Carribean,Brazil,Sao Paulo,10,31,2011,14.11111111111111
1307454,South/Central America & Carribean,Brazil,Sao Paulo,11,1,2011,14.61111111111111
1307455,South/Central America & Carribean,Brazil,Sao Paulo,11,2,2011,14.222222222222221
1307456,South/Central America & Carribean,Brazil,Sao Paulo,11,3,2011,14.38888888888889
1307457,South/Central America & Carribean,Brazil,Sao Paulo,11,4,2011,16.055555555555557
1307458,South/Central America & Carribean,Brazil,Sao Paulo,11,5,2011,18.388888888888886
1307459,South/Central America & Carribean,Brazil,Sao Paulo,11,6,2011,18.944444444444443
1307460,South/Central America & Carribean,Brazil,Sao Paulo,11,7,2011,18.77777777777778
1307461,South/Central America & Carribean,Brazil,Sao Paulo,11,8,2011,18.88888888888889
1307462,South/Central America & Carribean,Brazil,Sao Paulo,11,9,2011,20.666666666666668
1307463,South/Central America & Carribean,Brazil,Sao Paulo,11,10,2011,24.833333333333332
1307464,South/Central America & Carribean,Brazil,Sao Paulo,11,11,2011,22.444444444444446
1307465,South/Central America & Carribean,Brazil,Sao Paulo,11,12,2011,19.833333333333332
1307466,South/Central America & Carribean,Brazil,Sao Paulo,11,13,2011,19.61111111111111
1307467,South/Central America & Carribean,Brazil,Sao Paulo,11,14,2011,19.555555555555557
1307468,South/Central America & Carribean,Brazil,Sao Paulo,11,15,2011,18.166666666666668
1307469,South/Central America & Carribean,Brazil,Sao Paulo,11,16,2011,16.166666666666668
1307470,South/Central America & Carribean,Brazil,Sao Paulo,11,17,2011,15.944444444444445
1307471,South/Central America & Carribean,Brazil,Sao Paulo,11,18,2011,16.444444444444443
1307472,South/Central America & Carribean,Brazil,Sao Paulo,11,19,2011,15.944444444444445
1307473,South/Central America & Carribean,Brazil,Sao Paulo,11,20,2011,18.388888888888886
1307474,South/Central America & Carribean,Brazil,Sao Paulo,11,21,2011,21.722222222222218
1307475,South/Central America & Carribean,Brazil,Sao Paulo,11,22,2011,22.77777777777778
1307476,South/Central America & Carribean,Brazil,Sao Paulo,11,23,2011,19.444444444444443
1307477,South/Central America & Carribean,Brazil,Sao Paulo,11,24,2011,19.61111111111111
1307478,South/Central America & Carribean,Brazil,Sao Paulo,11,25,2011,21.5
1307479,South/Central America & Carribean,Brazil,Sao Paulo,11,26,2011,21.888888888888893
1307480,South/Central America & Carribean,Brazil,Sao Paulo,11,27,2011,20.888888888888886
1307481,South/Central America & Carribean,Brazil,Sao Paulo,11,28,2011,21.11111111111111
1307482,South/Central America & Carribean,Brazil,Sao Paulo,11,29,2011,20.888888888888886
1307483,South/Central America & Carribean,Brazil,Sao Paulo,11,30,2011,23.5
1307484,South/Central America & Carribean,Brazil,Sao Paulo,12,1,2011,22.333333333333332
1307485,South/Central America & Carribean,Brazil,Sao Paulo,12,2,2011,15.722222222222221
1307486,South/Central America & Carribean,Brazil,Sao Paulo,12,3,2011,16.72222222222222
1307487,South/Central America & Carribean,Brazil,Sao Paulo,12,4,2011,18.77777777777778
1307488,South/Central America & Carribean,Brazil,Sao Paulo,12,5,2011,19.444444444444443
1307489,South/Central America & Carribean,Brazil,Sao Paulo,12,6,2011,20.055555555555554
1307490,South/Central America & Carribean,Brazil,Sao Paulo,12,7,2011,21.11111111111111
1307491,South/Central America & Carribean,Brazil,Sao Paulo,12,8,2011,22.11111111111111
1307492,South/Central America & Carribean,Brazil,Sao Paulo,12,9,2011,20.777777777777782
1307493,South/Central America & Carribean,Brazil,Sao Paulo,12,10,2011,18.61111111111111
1307494,South/Central America & Carribean,Brazil,Sao Paulo,12,11,2011,18.666666666666664
1307495,South/Central America & Carribean,Brazil,Sao Paulo,12,12,2011,21.444444444444443
1307496,South/Central America & Carribean,Brazil,Sao Paulo,12,13,2011,24.333333333333332
1307497,South/Central America & Carribean,Brazil,Sao Paulo,12,14,2011,23.166666666666668
1307498,South/Central America & Carribean,Brazil,Sao Paulo,12,15,2011,22.77777777777778
1307499,South/Central America & Carribean,Brazil,Sao Paulo,12,16,2011,24.166666666666668
1307500,South/Central America & Carribean,Brazil,Sao Paulo,12,17,2011,25.833333333333332
1307501,South/Central America & Carribean,Brazil,Sao Paulo,12,18,2011,24.72222222222222
1307502,South/Central America & Carribean,Brazil,Sao Paulo,12,19,2011,24.444444444444443
1307503,South/Central America & Carribean,Brazil,Sao Paulo,12,20,2011,25.611111111111107
1307504,South/Central America & Carribean,Brazil,Sao Paulo,12,21,2011,26.555555555555557
1307505,South/Central America & Carribean,Brazil,Sao Paulo,12,22,2011,26.666666666666668
1307506,South/Central America & Carribean,Brazil,Sao Paulo,12,23,2011,25.555555555555557
1307507,South/Central America & Carribean,Brazil,Sao Paulo,12,24,2011,23.944444444444443
1307508,South/Central America & Carribean,Brazil,Sao Paulo,12,25,2011,21.666666666666668
1307509,South/Central America & Carribean,Brazil,Sao Paulo,12,26,2011,18.666666666666664
1307510,South/Central America & Carribean,Brazil,Sao Paulo,12,27,2011,20.0
1307511,South/Central America & Carribean,Brazil,Sao Paulo,12,28,2011,19.88888888888889
1307512,South/Central America & Carribean,Brazil,Sao Paulo,12,29,2011,17.72222222222222
1307513,South/Central America & Carribean,Brazil,Sao Paulo,12,30,2011,19.555555555555557
1307514,South/Central America & Carribean,Brazil,Sao Paulo,12,31,2011,20.72222222222222
1307515,South/Central America & Carribean,Brazil,Sao Paulo,1,1,2012,20.555555555555557
1307516,South/Central America & Carribean,Brazil,Sao Paulo,1,2,2012,19.333333333333332
1307517,South/Central America & Carribean,Brazil,Sao Paulo,1,3,2012,21.38888888888889
1307518,South/Central America & Carribean,Brazil,Sao Paulo,1,4,2012,22.22222222222222
1307519,South/Central America & Carribean,Brazil,Sao Paulo,1,5,2012,21.166666666666664
1307520,South/Central America & Carribean,Brazil,Sao Paulo,1,6,2012,21.555555555555557
1307521,South/Central America & Carribean,Brazil,Sao Paulo,1,7,2012,21.5
1307522,South/Central America & Carribean,Brazil,Sao Paulo,1,8,2012,21.888888888888893
1307523,South/Central America & Carribean,Brazil,Sao Paulo,1,9,2012,21.27777777777778
1307524,South/Central America & Carribean,Brazil,Sao Paulo,1,10,2012,19.944444444444446
1307525,South/Central America & Carribean,Brazil,Sao Paulo,1,11,2012,20.38888888888889
1307526,South/Central America & Carribean,Brazil,Sao Paulo,1,12,2012,21.833333333333332
1307527,South/Central America & Carribean,Brazil,Sao Paulo,1,13,2012,22.77777777777778
1307528,South/Central America & Carribean,Brazil,Sao Paulo,1,14,2012,23.388888888888886
1307529,South/Central America & Carribean,Brazil,Sao Paulo,1,15,2012,21.5
1307530,South/Central America & Carribean,Brazil,Sao Paulo,1,16,2012,21.611111111111114
1307531,South/Central America & Carribean,Brazil,Sao Paulo,1,17,2012,20.611111111111107
1307532,South/Central America & Carribean,Brazil,Sao Paulo,1,18,2012,20.555555555555557
1307533,South/Central America & Carribean,Brazil,Sao Paulo,1,19,2012,20.833333333333332
1307534,South/Central America & Carribean,Brazil,Sao Paulo,1,20,2012,21.27777777777778
1307535,South/Central America & Carribean,Brazil,Sao Paulo,1,21,2012,21.77777777777778
1307536,South/Central America & Carribean,Brazil,Sao Paulo,1,22,2012,21.555555555555557
1307537,South/Central America & Carribean,Brazil,Sao Paulo,1,23,2012,21.944444444444443
1307538,South/Central America & Carribean,Brazil,Sao Paulo,1,24,2012,23.277777777777782
1307539,South/Central America & Carribean,Brazil,Sao Paulo,1,25,2012,23.944444444444443
1307540,South/Central America & Carribean,Brazil,Sao Paulo,1,26,2012,20.222222222222225
1307541,South/Central America & Carribean,Brazil,Sao Paulo,1,27,2012,16.444444444444443
1307542,South/Central America & Carribean,Brazil,Sao Paulo,1,28,2012,18.055555555555557
1307543,South/Central America & Carribean,Brazil,Sao Paulo,1,29,2012,19.499999999999996
1307544,South/Central America & Carribean,Brazil,Sao Paulo,1,30,2012,19.555555555555557
1307545,South/Central America & Carribean,Brazil,Sao Paulo,1,31,2012,19.72222222222222
1307546,South/Central America & Carribean,Brazil,Sao Paulo,2,1,2012,21.5
1307547,South/Central America & Carribean,Brazil,Sao Paulo,2,2,2012,23.666666666666664
1307548,South/Central America & Carribean,Brazil,Sao Paulo,2,3,2012,25.11111111111111
1307549,South/Central America & Carribean,Brazil,Sao Paulo,2,4,2012,26.166666666666664
1307550,South/Central America & Carribean,Brazil,Sao Paulo,2,5,2012,26.555555555555557
1307551,South/Central America & Carribean,Brazil,Sao Paulo,2,6,2012,27.055555555555557
1307552,South/Central America & Carribean,Brazil,Sao Paulo,2,7,2012,27.5
1307553,South/Central America & Carribean,Brazil,Sao Paulo,2,8,2012,26.5
1307554,South/Central America & Carribean,Brazil,Sao Paulo,2,9,2012,25.944444444444443
1307555,South/Central America & Carribean,Brazil,Sao Paulo,2,10,2012,24.27777777777778
1307556,South/Central America & Carribean,Brazil,Sao Paulo,2,11,2012,21.722222222222218
1307557,South/Central America & Carribean,Brazil,Sao Paulo,2,12,2012,21.22222222222222
1307558,South/Central America & Carribean,Brazil,Sao Paulo,2,13,2012,21.666666666666668
1307559,South/Central America & Carribean,Brazil,Sao Paulo,2,14,2012,23.000000000000004
1307560,South/Central America & Carribean,Brazil,Sao Paulo,2,15,2012,23.277777777777782
1307561,South/Central America & Carribean,Brazil,Sao Paulo,2,16,2012,22.5
1307562,South/Central America & Carribean,Brazil,Sao Paulo,2,17,2012,22.5
1307563,South/Central America & Carribean,Brazil,Sao Paulo,2,18,2012,23.5
1307564,South/Central America & Carribean,Brazil,Sao Paulo,2,19,2012,24.777777777777775
1307565,South/Central America & Carribean,Brazil,Sao Paulo,2,20,2012,24.72222222222222
1307566,South/Central America & Carribean,Brazil,Sao Paulo,2,21,2012,23.055555555555557
1307567,South/Central America & Carribean,Brazil,Sao Paulo,2,22,2012,23.666666666666664
1307568,South/Central America & Carribean,Brazil,Sao Paulo,2,23,2012,22.83333333333333
1307569,South/Central America & Carribean,Brazil,Sao Paulo,2,24,2012,22.77777777777778
1307570,South/Central America & Carribean,Brazil,Sao Paulo,2,25,2012,23.166666666666668
1307571,South/Central America & Carribean,Brazil,Sao Paulo,2,26,2012,25.444444444444443
1307572,South/Central America & Carribean,Brazil,Sao Paulo,2,27,2012,23.61111111111111
1307573,South/Central America & Carribean,Brazil,Sao Paulo,2,28,2012,25.38888888888889
1307574,South/Central America & Carribean,Brazil,Sao Paulo,2,29,2012,26.944444444444443
1307575,South/Central America & Carribean,Brazil,Sao Paulo,3,1,2012,28.5
1307576,South/Central America & Carribean,Brazil,Sao Paulo,3,2,2012,26.444444444444443
1307577,South/Central America & Carribean,Brazil,Sao Paulo,3,3,2012,22.333333333333332
1307578,South/Central America & Carribean,Brazil,Sao Paulo,3,4,2012,22.277777777777775
1307579,South/Central America & Carribean,Brazil,Sao Paulo,3,5,2012,23.166666666666668
1307580,South/Central America & Carribean,Brazil,Sao Paulo,3,6,2012,22.722222222222225
1307581,South/Central America & Carribean,Brazil,Sao Paulo,3,7,2012,22.277777777777775
1307582,South/Central America & Carribean,Brazil,Sao Paulo,3,8,2012,21.833333333333332
1307583,South/Central America & Carribean,Brazil,Sao Paulo,3,9,2012,22.5
1307584,South/Central America & Carribean,Brazil,Sao Paulo,3,10,2012,21.5
1307585,South/Central America & Carribean,Brazil,Sao Paulo,3,11,2012,22.055555555555557
1307586,South/Central America & Carribean,Brazil,Sao Paulo,3,12,2012,22.666666666666668
1307587,South/Central America & Carribean,Brazil,Sao Paulo,3,13,2012,23.388888888888886
